GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BCN-WS,com.resoluttech.bcn.transactions,LocalizedImageToRemoteBitmapImageMap,0,39,0,0,0,5,0,5,0,5
BCN-WS,com.resoluttech.bcn.transactions,ServiceModuleKt.serviceModule.1.1.new Function1() {...},4,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transactions,GetTransactionsRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,GetTransactionsRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,GetTransactionsRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,GetTransactionsRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,GetTransactionsRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,GetTransactionsRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,GetTransactionsRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,GetTransactionsRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,GetTransactionsRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,GetTransactionsRPCServerImpl,0,122,0,2,0,29,0,5,0,4
BCN-WS,com.resoluttech.bcn.transactions,LocalizedStrings.Locale,0,38,0,0,0,3,0,3,0,3
BCN-WS,com.resoluttech.bcn.transactions,SendMoneyWithinBCNTransaction..special..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transactions,SendMoneyWithinBCNTransaction..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,SendMoneyWithinBCNTransaction..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,SendMoneyWithinBCNTransaction.baseUrl.new Function0() {...},6,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transactions,ThemedImageValue,11,15,0,0,0,3,1,3,1,3
BCN-WS,com.resoluttech.bcn.transactions,ApplicationKt.versionCheckerModule.new Function1() {...},0,9,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions,ServiceModuleKt.serviceModule.1.new Function2() {...},21,0,0,0,4,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transactions,ServiceModuleKt.serviceModule.1.new Function2() {...},21,0,0,0,4,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.transactions,ServiceModuleKt.serviceModule.1.new Function2() {...},63,0,0,0,11,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.getResponse.new Function1() {...},30,444,4,10,0,80,4,4,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,CurrencySerializer,0,42,0,0,0,7,0,4,0,4
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientAPIRequest,12,0,0,0,2,0,2,0,2,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionAPIResponse..serializer,25,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,PhoneNumberSerializer,0,44,0,0,0,7,0,4,0,4
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientAPIResponse..serializer,25,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,URLSerializer,29,12,0,0,5,2,2,2,2,2
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyAPIResponse,58,155,3,1,10,2,14,2,12,2
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientRouteKt.lookUpBCNRecipientRoute.new Function3() {...},361,0,21,0,28,0,15,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,FeeSplitInfo,0,15,0,0,0,3,0,3,0,3
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionRouteKt.queryTransactionRoute.new Function3() {...},307,0,19,0,28,0,13,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionRouteKt.getResponse.new Function1() {...},150,0,4,0,23,0,3,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.validateSessionTokenAndGetCounterpartyInfo.counterpartyInfoAndTokenInfo.new Function1() {...},0,58,1,7,0,12,1,4,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientAPIResponse,18,0,0,0,3,0,3,0,3,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionAPIRequest..serializer,21,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt,54,549,14,34,6,72,12,22,0,9
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientRouteKt.getResponse.new Function1() {...},109,0,6,0,13,0,4,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransactionResultStatusSerializer,30,0,0,0,4,0,4,0,4,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientRouteKt,23,62,0,0,2,9,1,1,1,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyAPIResponse..serializer,0,61,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionAPIRequest,41,0,4,0,5,0,4,0,2,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyAPIRequest,117,88,11,1,5,7,8,8,2,8
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientAPIRequest..serializer,21,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute.new Function3() {...},165,497,20,10,6,41,20,4,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyRouteKt.transferMoneyRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionRouteKt,16,62,0,0,1,9,1,1,1,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionRouteKt.queryTransactionRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionRouteKt.queryTransactionRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionRouteKt.queryTransactionRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionRouteKt.queryTransactionRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionRouteKt.queryTransactionRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionRouteKt.queryTransactionRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionRouteKt.queryTransactionRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransferMoneyAPIRequest..serializer,0,45,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientRouteKt.lookUpBCNRecipientRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientRouteKt.lookUpBCNRecipientRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientRouteKt.lookUpBCNRecipientRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientRouteKt.lookUpBCNRecipientRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientRouteKt.lookUpBCNRecipientRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientRouteKt.lookUpBCNRecipientRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,LookUpBCNRecipientRouteKt.lookUpBCNRecipientRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,QueryTransactionAPIResponse,67,0,4,0,3,0,7,0,5,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.transferMoney,TransactionResultStatus,38,0,0,0,3,0,3,0,3,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenAPIResponse,6,15,0,0,2,1,2,1,2,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenAPIResponse..serializer,0,25,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenAPIRequest,72,6,8,0,5,2,5,2,1,2
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,InvalidateSessionTokenRouteKt,0,34,0,0,0,5,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenAPIRequest..serializer,0,25,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,InvalidateSessionTokenRouteKt.invalidateSessionTokenRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,InvalidateSessionTokenRouteKt.invalidateSessionTokenRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,InvalidateSessionTokenRouteKt.invalidateSessionTokenRoute..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenRouteKt.getSessionTokenRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenRouteKt.getSessionTokenRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenRouteKt.getSessionTokenRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenRouteKt.getSessionTokenRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenRouteKt.getSessionTokenRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenRouteKt.getSessionTokenRoute..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenRouteKt,0,132,0,2,0,18,0,4,0,3
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,InvalidateSessionTokenRouteKt.invalidateSessionTokenRoute.new Function3() {...},187,0,21,0,13,0,13,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenRouteKt.getSessionTokenRoute.new Function3() {...},48,230,8,9,2,23,8,4,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,GetSessionTokenRouteKt.getResponse.new Function1() {...},0,54,0,0,0,17,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,InstantSerializer,0,68,1,1,0,9,1,4,0,4
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers.sessionToken,InvalidateSessionTokenRouteKt.invalidateSessionTokenRoute.1.new Function1() {...},27,0,0,0,4,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ServiceVersion,127,0,12,0,7,0,12,0,6,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,RoutesKt.routes.1.new Function1() {...},0,14,0,0,0,6,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.cryptoModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.versionCheckerModule.new Function1() {...},0,9,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.redisModule.1.new Function2() {...},14,54,1,1,2,9,1,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.utilsModule.new Function1() {...},0,9,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.commonModule.new Function1() {...},0,14,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.module.new Function1() {...},4,12,1,1,1,3,1,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.module.new Function1() {...},0,20,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,RoutesKt.routes.new Function1() {...},0,11,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.module.3.new Function3() {...},10,45,4,3,0,5,4,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ServiceVersion..serializer,25,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.cryptoModule.new Function1() {...},0,9,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures..inlined.inject.new Function0() {...},11,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.versionCheckerModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.4.new Function1() {...},0,64,0,0,0,7,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.4.new Function3() {...},35,0,3,0,3,0,3,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt,28,113,1,1,4,15,3,2,2,2
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.utilsModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.commonModule.1.new Function2() {...},0,8,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.commonModule.1.new Function2() {...},13,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.commonModule.1.1.new Function1() {...},4,0,0,0,1,0,1,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.4.2.new Function3() {...},14,42,2,1,0,4,2,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.4.2.new Function3() {...},14,42,2,1,0,4,2,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.4.2.new Function3() {...},56,0,3,0,4,0,3,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.4.2.new Function3() {...},14,42,2,1,0,4,2,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.4.2.new Function3() {...},77,0,5,0,7,0,4,0,1,0
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.4.2.new Function3() {...},12,40,2,1,0,4,2,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt,79,126,5,3,7,18,4,2,0,2
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.1.new Function1() {...},0,11,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.1.new Function1() {...},0,7,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,RoutesKt,0,9,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.redisModule.new Function1() {...},0,9,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,ApplicationKt.module.3..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.2.new Function1() {...},0,7,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.2.new Function1() {...},0,7,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.2.new Function1() {...},2,11,1,1,0,1,1,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.2.new Function1() {...},0,7,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.2.new Function1() {...},5,19,2,2,1,4,2,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.2.new Function1() {...},0,7,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.2.new Function1() {...},0,6,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.new Function1() {...},0,12,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.new Function1() {...},0,57,0,0,0,9,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.new Function1() {...},0,9,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.externalIncomingTransfers,InstallStandardFeaturesKt.installStandardFeatures.new Function1() {...},0,22,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries.derivedFeatureTables,SendMoneyAccountToAccountFeatureKt,0,26,0,0,0,6,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries.derivedFeatureTables,SendMoneyWithinBCNFeatureKt,0,29,0,0,0,6,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries.derivedFeatureTables,LoadMoneyFromExternalIncomingTransfersFeatureKt,0,62,0,0,0,13,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries.derivedFeatureTables,LoadMoneyFromMPGSFeatureKt,0,78,0,0,0,13,0,1,0,1
BCN-WS,com.resoluttech.bcn.transactions.queries.derivedFeatureTables,SendMoneyExternalToBCNFeatureKt,0,81,0,0,0,16,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ApplicationKt.utilsModule.new Function1() {...},0,9,0,0,0,2,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ResendOTPRPCServerImpl.execute.result.new Function1() {...},0,16,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,RoutesModuleKt.routesModule.new Function1() {...},0,19,0,0,0,4,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ServiceModuleKt,0,21,0,0,0,2,0,3,0,3
BCN-WS,com.resoluttech.bcn.otp,RoutesModuleKt.routesModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,RoutesModuleKt.routesModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,RoutesModuleKt.routesModule.1.new Function2() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ApplicationKt.s2sValidation.new Function1() {...},0,14,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ApplicationKt.commonModule.1.1.new Function1() {...},0,4,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,OTPUtilsKt,594,383,58,18,63,42,38,9,0,9
BCN-WS,com.resoluttech.bcn.otp,OTPUtils..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,OTPUtils..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,OTPUtils..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,OTPUtils..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,OTPUtils..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ServiceModuleKt.testServiceModule.1.new Function2() {...},0,10,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ServiceModuleKt.testServiceModule.1.new Function2() {...},0,10,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ValidateOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ValidateOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ValidateOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ValidateOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,Resources,2,35,1,1,0,2,1,2,0,2
BCN-WS,com.resoluttech.bcn.otp,SendOTPRPCServerImpl,6,601,6,28,1,58,6,18,0,7
BCN-WS,com.resoluttech.bcn.otp,ApplicationKt,30,84,1,1,4,11,4,2,3,2
BCN-WS,com.resoluttech.bcn.otp,ApplicationKt.module.new Function1() {...},4,12,1,1,1,3,1,1,0,1
BCN-WS,com.resoluttech.bcn.otp,ValidateOTPRPCServerImpl.updateOTPRecord.new Function1() {...},0,23,0,0,0,3,0,1,0,1
BCN-WS,com.resoluttech.bcn.otp,SendOTPRPCServerImpl..special..inlined.inject.new Function0() {...},0,11,0,0,0,1,0,1,0,1
